Date,Close
2021-04-21,2358.13
2021-04-22,2400.0
2021-04-23,2369.77
2021-04-24,2217.33
2021-04-25,2321.81
2021-04-26,2534.69
2021-04-27,2668.89
2021-04-28,2750.37
2021-04-29,2758.06
2021-04-30,2777.11
2021-05-01,2947.57
2021-05-02,2951.78
2021-05-03,3430.16
2021-05-04,3238.42
2021-05-05,3528.2
2021-05-06,3490.33
2021-05-07,3483.81
2021-05-08,3915.0
2021-05-09,3928.05
2021-05-10,3950.36
2021-05-11,4179.47
2021-05-12,3810.19
2021-05-13,3720.21
2021-05-14,4080.31
2021-05-15,3646.01
2021-05-16,3585.36
2021-05-17,3281.32
2021-05-18,3380.57
2021-05-19,2443.76
2021-05-20,2774.37
2021-05-21,2436.11
2021-05-22,2296.31
2021-05-23,2098.33
2021-05-24,2651.7
2021-05-25,2704.31
2021-05-26,2889.65
2021-05-27,2741.07
2021-05-28,2413.17
2021-05-29,2279.59
2021-05-30,2389.91
2021-05-31,2707.27
2021-06-01,2634.3
2021-06-02,2707.66
2021-06-03,2856.41
2021-06-04,2691.14
2021-06-05,2629.4
2021-06-06,2710.48
2021-06-07,2593.47
2021-06-08,2508.85
2021-06-09,2612.13
2021-06-10,2472.27
2021-06-11,2353.1
2021-06-12,2367.0
2021-06-13,2510.53
2021-06-14,2583.06
2021-06-15,2544.58
2021-06-16,2366.56
2021-06-17,2371.13
2021-06-18,2227.29
2021-06-19,2165.0
2021-06-20,2242.6
2021-06-21,1887.63
2021-06-22,1880.79
2021-06-23,1968.7
2021-06-24,1989.63
2021-06-25,1810.88
2021-06-26,1831.03
2021-06-27,1983.22
2021-06-28,2082.46
2021-06-29,2162.5
2021-06-30,2276.34
2021-07-01,2107.77
2021-07-02,2155.07
2021-07-03,2227.69
2021-07-04,2324.49
2021-07-05,2199.0
2021-07-06,2323.16
2021-07-07,2312.92
2021-07-08,2114.79
2021-07-09,2146.58
2021-07-10,2109.76
2021-07-11,2138.96
2021-07-12,2034.88
2021-07-13,1940.15
2021-07-14,1993.91
2021-07-15,1915.93
2021-07-16,1876.66
2021-07-17,1898.48
2021-07-18,1890.99
2021-07-19,1817.29
2021-07-20,1786.54
2021-07-21,1995.5
2021-07-22,2023.0
2021-07-23,2126.2
2021-07-24,2185.86
2021-07-25,2194.0
2021-07-26,2228.0
2021-07-27,2304.62
2021-07-28,2299.52
2021-07-29,2383.89
2021-07-30,2464.18
2021-07-31,2525.76
2021-08-01,2556.3
2021-08-02,2608.07
2021-08-03,2508.04
2021-08-04,2725.34
2021-08-05,2830.09
2021-08-06,2892.51
2021-08-07,3162.81
2021-08-08,3015.33
2021-08-09,3167.0
2021-08-10,3141.68
2021-08-11,3161.79
2021-08-12,3044.74
2021-08-13,3324.52
2021-08-14,3267.79
2021-08-15,3311.44
2021-08-16,3146.83
2021-08-17,3011.95
2021-08-18,3014.15
2021-08-19,3185.18
2021-08-20,3285.64
2021-08-21,3226.15
2021-08-22,3241.55
2021-08-23,3317.25
2021-08-24,3175.68
2021-08-25,3230.85
2021-08-26,3093.48
2021-08-27,3276.68
2021-08-28,3245.0
2021-08-29,3225.34
2021-08-30,3226.49
2021-08-31,3432.54
2021-09-01,3831.7
2021-09-02,3786.56
2021-09-03,3938.74
2021-09-04,3887.1
2021-09-05,3951.48
2021-09-06,3928.29
2021-09-07,3429.61
2021-09-08,3492.64
2021-09-09,3424.01
2021-09-10,3209.71
2021-09-11,3266.98
2021-09-12,3406.08
2021-09-13,3281.62
2021-09-14,3437.0
2021-09-15,3615.24
2021-09-16,3571.25
2021-09-17,3398.9
2021-09-18,3435.78
2021-09-19,3328.81
2021-09-20,2977.58
2021-09-21,2765.88
2021-09-22,3079.09
2021-09-23,3154.03
2021-09-24,2929.3
2021-09-25,2925.75
2021-09-26,3064.32
2021-09-27,2923.93
2021-09-28,2807.46
2021-09-29,2851.4
2021-09-30,3000.59
2021-10-01,3311.72
2021-10-02,3391.71
2021-10-03,3417.43
2021-10-04,3383.88
2021-10-05,3516.09
2021-10-06,3576.54
2021-10-07,3587.91
2021-10-08,3563.15
2021-10-09,3574.03
2021-10-10,3422.0
2021-10-11,3543.94
2021-10-12,3490.18
2021-10-13,3609.35
2021-10-14,3790.53
2021-10-15,3868.99
2021-10-16,3829.26
2021-10-17,3844.97
2021-10-18,3744.75
2021-10-19,3878.13
2021-10-20,4163.58
2021-10-21,4055.82
2021-10-22,3970.42
2021-10-23,4172.37
2021-10-24,4082.17
2021-10-25,4220.89
2021-10-26,4131.91
2021-10-27,3923.22
2021-10-28,4289.81
2021-10-29,4417.0
2021-10-30,4323.27
2021-10-31,4288.58
2021-11-01,4323.95
2021-11-02,4595.58
2021-11-03,4606.95
2021-11-04,4538.2
2021-11-05,4480.0
2021-11-06,4522.65
2021-11-07,4617.75
2021-11-08,4811.59
2021-11-09,4733.09
2021-11-10,4634.19
2021-11-11,4723.51
2021-11-12,4673.95
2021-11-13,4646.02
2021-11-14,4630.85
2021-11-15,4562.3
2021-11-16,4209.77
2021-11-17,4291.83
2021-11-18,3999.76
2021-11-19,4300.36
2021-11-20,4415.51
2021-11-21,4265.94
2021-11-22,4094.09
2021-11-23,4342.53
2021-11-24,4270.67
2021-11-25,4525.78
2021-11-26,4045.9
2021-11-27,4100.3
2021-11-28,4300.86
2021-11-29,4448.71
2021-11-30,4630.88
2021-12-01,4587.58
2021-12-02,4516.03
2021-12-03,4222.8
2021-12-04,4124.51
2021-12-05,4198.73
2021-12-06,4357.06
2021-12-07,4311.66
2021-12-08,4442.56
2021-12-09,4105.61
2021-12-10,3901.67
2021-12-11,4089.22
2021-12-12,4136.06
2021-12-13,3786.59
2021-12-14,3862.68
2021-12-15,4020.51
2021-12-16,3955.08
2021-12-17,3877.3
2021-12-18,3961.56
2021-12-19,3922.28
2021-12-20,3946.12
2021-12-21,4018.39
2021-12-22,3981.73
2021-12-23,4113.76
2021-12-24,4049.93
2021-12-25,4099.24
2021-12-26,4062.58
2021-12-27,4037.4
2021-12-28,3793.08
2021-12-29,3627.68
2021-12-30,3711.82
2021-12-31,3677.0
2022-01-01,3768.13
2022-01-02,3830.84
2022-01-03,3764.9
2022-01-04,3786.64
2022-01-05,3538.66
2022-01-06,3408.35
2022-01-07,3196.03
2022-01-08,3081.09
2022-01-09,3151.58
2022-01-10,3083.16
2022-01-11,3242.74
2022-01-12,3374.65
2022-01-13,3241.82
2022-01-14,3308.82
2022-01-15,3329.71
2022-01-16,3350.15
2022-01-17,3211.22
2022-01-18,3163.04
2022-01-19,3083.12
2022-01-20,2999.53
2022-01-21,2568.58
2022-01-22,2412.04
2022-01-23,2543.27
2022-01-24,2443.43
2022-01-25,2459.84
2022-01-26,2463.78
2022-01-27,2425.24
2022-01-28,2547.4
2022-01-29,2603.89
2022-01-30,2602.37
2022-01-31,2688.91
2022-02-01,2791.04
2022-02-02,2682.3
2022-02-03,2697.56
2022-02-04,2997.77
2022-02-05,3016.45
2022-02-06,3058.17
2022-02-07,3142.24
2022-02-08,3120.91
2022-02-09,3247.46
2022-02-10,3076.07
2022-02-11,2928.66
2022-02-12,2916.9
2022-02-13,2872.78
2022-02-14,2936.13
2022-02-15,3187.28
2022-02-16,3123.24
2022-02-17,2899.88
2022-02-18,2782.72
2022-02-19,2764.6
2022-02-20,2620.8
2022-02-21,2571.59
2022-02-22,2638.75
2022-02-23,2579.62
2022-02-24,2599.04
2022-02-25,2769.95
2022-02-26,2779.62
2022-02-27,2617.97
2022-02-28,2925.52
2022-03-01,2976.32
2022-03-02,2950.57
2022-03-03,2834.57
2022-03-04,2622.44
2022-03-05,2666.4
2022-03-06,2549.4
2022-03-07,2493.23
2022-03-08,2577.82
2022-03-09,2728.45
2022-03-10,2609.54
2022-03-11,2557.64
2022-03-12,2569.16
2022-03-13,2516.85
2022-03-14,2590.89
2022-03-15,2619.62
2022-03-16,2775.55
2022-03-17,2815.51
2022-03-18,2940.06
2022-03-19,2949.68
2022-03-20,2859.93
2022-03-21,2895.38
2022-03-22,2971.39
2022-03-23,3037.54
2022-03-24,3112.23
2022-03-25,3106.13
2022-03-26,3147.22
2022-03-27,3298.06
2022-03-28,3334.5
2022-03-29,3401.94
2022-03-30,3386.7
2022-03-31,3281.76
2022-04-01,3457.98
2022-04-02,3443.62
2022-04-03,3520.35
2022-04-04,3522.06
2022-04-05,3405.72
2022-04-06,3168.93
2022-04-07,3229.91
2022-04-08,3193.19
2022-04-09,3260.27
2022-04-10,3202.37
2022-04-11,2979.58
2022-04-12,3029.73
2022-04-13,3117.99
2022-04-14,3022.26
2022-04-15,3041.54
2022-04-16,3060.95
2022-04-17,2988.57
2022-04-18,3057.57
2022-04-19,3102.66
2022-04-20,3077.49
2022-04-21,2984.82
2022-04-22,2963.42
2022-04-23,2933.34
2022-04-24,2922.49
2022-04-25,3005.7
2022-04-26,2811.08
2022-04-27,2890.68
2022-04-28,2937.5
2022-04-29,2818.05
2022-04-30,2728.08
2022-05-01,2826.82
2022-05-02,2856.35
2022-05-03,2780.17
2022-05-04,2939.83
2022-05-05,2747.44
2022-05-06,2693.1
2022-05-07,2635.9
2022-05-08,2522.67
2022-05-09,2232.06
2022-05-10,2342.12
2022-05-11,2075.77
2022-05-12,1950.45
2022-05-13,2007.45
2022-05-14,2054.23
2022-05-15,2143.09
2022-05-16,2020.84
2022-05-17,2089.36
2022-05-18,1911.22
2022-05-19,2017.85
2022-05-20,1957.09
2022-05-21,1973.24
2022-05-22,2040.72
2022-05-23,1971.35
2022-05-24,1978.13
2022-05-25,1941.5
2022-05-26,1791.38
2022-05-27,1722.9
2022-05-28,1790.98
2022-05-29,1811.84
2022-05-30,1996.74
2022-05-31,1940.55
2022-06-01,1817.05
2022-06-02,1832.68
2022-06-03,1773.9
2022-06-04,1803.2
2022-06-05,1804.98
2022-06-06,1859.06
2022-06-07,1812.24
2022-06-08,1790.41
2022-06-09,1787.13
2022-06-10,1660.55
2022-06-11,1530.3
2022-06-12,1432.9
2022-06-13,1208.7
2022-06-14,1205.58
2022-06-15,1237.23
2022-06-16,1067.6
2022-06-17,1084.42
2022-06-18,996.28
2022-06-19,1127.33
2022-06-20,1127.51
2022-06-21,1124.54
2022-06-22,1048.32
2022-06-23,1143.97
2022-06-24,1224.72
2022-06-25,1241.83
2022-06-26,1197.95
2022-06-27,1190.21
2022-06-28,1142.52
2022-06-29,1098.46
2022-06-30,1071.13
2022-07-01,1058.29
2022-07-02,1065.56
2022-07-03,1073.25
2022-07-04,1149.57
2022-07-05,1132.34
2022-07-06,1186.01
2022-07-07,1237.64
2022-07-08,1213.61
2022-07-09,1216.49
2022-07-10,1166.53
2022-07-11,1095.64
2022-07-12,1035.59
2022-07-13,1115.01
2022-07-14,1192.47
2022-07-15,1231.62
2022-07-16,1356.99
2022-07-17,1338.69
2022-07-18,1581.15
2022-07-19,1542.99
2022-07-20,1522.15
2022-07-21,1576.39
2022-07-22,1535.47
2022-07-23,1549.51
2022-07-24,1598.94
2022-07-25,1440.56
2022-07-26,1449.84
2022-07-27,1637.6
2022-07-28,1725.56
2022-07-29,1723.62
2022-07-30,1697.49
2022-07-31,1680.11
2022-08-01,1631.7
2022-08-02,1631.24
2022-08-03,1619.05
2022-08-04,1606.86
2022-08-05,1736.95
2022-08-06,1691.58
2022-08-07,1700.97
2022-08-08,1778.43
2022-08-09,1704.02
2022-08-10,1854.7
2022-08-11,1883.0
2022-08-12,1960.4
2022-08-13,1984.3
2022-08-14,1936.8
2022-08-15,1900.9
2022-08-16,1879.4
2022-08-17,1835.0
2022-08-18,1847.1
2022-08-19,1609.0
2022-08-20,1576.2
2022-08-21,1617.5
2022-08-22,1625.4
2022-08-23,1665.4
2022-08-24,1657.2
2022-08-25,1697.0
2022-08-26,1508.8
2022-08-27,1491.5
2022-08-28,1425.7
2022-08-29,1553.9
2022-08-30,1523.3
2022-08-31,1554.2
2022-09-01,1585.6
2022-09-02,1575.8
2022-09-03,1557.9
2022-09-04,1580.0
2022-09-05,1617.5
2022-09-06,1557.4
2022-09-07,1630.3
2022-09-08,1635.2
2022-09-09,1719.2
2022-09-10,1775.4
2022-09-11,1766.8
2022-09-12,1717.0
2022-09-13,1574.7
2022-09-14,1638.6
2022-09-15,1472.6
2022-09-16,1434.7
2022-09-17,1469.1
2022-09-18,1334.3
2022-09-19,1375.9
2022-09-20,1323.3
2022-09-21,1247.5
2022-09-22,1326.2
2022-09-23,1327.2
2022-09-24,1317.2
2022-09-25,1292.6
2022-09-26,1336.7
2022-09-27,1327.9
2022-09-28,1337.2
2022-09-29,1336.2
2022-09-30,1328.6
2022-10-01,1311.9
2022-10-02,1276.5
2022-10-03,1323.4
2022-10-04,1362.1
2022-10-05,1352.4
2022-10-06,1352.5
2022-10-07,1331.5
2022-10-08,1315.8
2022-10-09,1323.5
2022-10-10,1290.2
2022-10-11,1280.0
2022-10-12,1294.5
2022-10-13,1287.6
2022-10-14,1296.9
2022-10-15,1275.2
2022-10-16,1306.1
2022-10-17,1331.5
2022-10-18,1311.0
2022-10-19,1285.2
2022-10-20,1283.1
2022-10-21,1300.0
2022-10-22,1313.9
2022-10-23,1364.1
2022-10-24,1343.9
2022-10-25,1460.2
2022-10-26,1566.8
2022-10-27,1514.1
2022-10-28,1554.9
2022-10-29,1620.7
2022-10-30,1589.9
2022-10-31,1573.4
2022-11-01,1578.8
2022-11-02,1518.6
2022-11-03,1531.1
2022-11-04,1645.2
2022-11-05,1627.4
2022-11-06,1568.4
2022-11-07,1568.3
2022-11-08,1334.2
2022-11-09,1099.7
2022-11-10,1294.9
2022-11-11,1284.8
2022-11-12,1255.2
2022-11-13,1219.5
2022-11-14,1241.6
2022-11-15,1252.3
2022-11-16,1216.0
2022-11-17,1200.1
2022-11-18,1211.8
2022-11-19,1216.8
2022-11-20,1141.4
2022-11-21,1105.6
2022-11-22,1138.2
2022-11-23,1183.2
2022-11-24,1203.2
2022-11-25,1198.2
2022-11-26,1204.9
2022-11-27,1193.1
2022-11-28,1167.6
2022-11-29,1215.7
2022-11-30,1295.1
2022-12-01,1276.5
2022-12-02,1296.0
2022-12-03,1241.3
2022-12-04,1279.6
2022-12-05,1259.6
2022-12-06,1271.4
2022-12-07,1231.2
2022-12-08,1280.8
2022-12-09,1262.9
2022-12-10,1266.7
2022-12-11,1263.6
2022-12-12,1274.7
2022-12-13,1320.5
2022-12-14,1307.3
2022-12-15,1266.4
2022-12-16,1167.3
2022-12-17,1187.6
2022-12-18,1183.1
2022-12-19,1167.7
2022-12-20,1216.9
2022-12-21,1214.0
2022-12-22,1218.0
2022-12-23,1220.3
2022-12-24,1220.5
2022-12-25,1218.1
2022-12-26,1227.7
2022-12-27,1211.0
2022-12-28,1189.5
2022-12-29,1200.2
2022-12-30,1199.3
2022-12-31,1195.1
2023-01-01,1200.0
2023-01-02,1214.5
2023-01-03,1214.5
2023-01-04,1256.5
2023-01-05,1250.6
2023-01-06,1269.2
2023-01-07,1263.9
2023-01-08,1289.6
2023-01-09,1320.5
2023-01-10,1335.5
2023-01-11,1390.2
2023-01-12,1416.6
2023-01-13,1451.0
2023-01-14,1550.0
2023-01-15,1553.2
2023-01-16,1577.1
2023-01-17,1565.1
2023-01-18,1511.7
2023-01-19,1551.4
2023-01-20,1658.4
2023-01-21,1626.4
2023-01-22,1628.0
2023-01-23,1626.4
2023-01-24,1556.5
2023-01-25,1609.8
2023-01-26,1601.6
2023-01-27,1598.2
2023-01-28,1572.9
2023-01-29,1645.3
2023-01-30,1566.3
2023-01-31,1585.3
2023-02-01,1642.0
2023-02-02,1644.0
2023-02-03,1664.2
2023-02-04,1667.0
2023-02-05,1629.8
2023-02-06,1614.0
2023-02-07,1671.7
2023-02-08,1650.6
2023-02-09,1545.6
2023-02-10,1514.4
2023-02-11,1538.9
2023-02-12,1515.7
2023-02-13,1506.4
2023-02-14,1556.6
2023-02-15,1675.3
2023-02-16,1638.3
2023-02-17,1694.5
2023-02-18,1692.2
2023-02-19,1682.7
2023-02-20,1703.9
2023-02-21,1659.8
2023-02-22,1643.5
2023-02-23,1650.7
2023-02-24,1607.8
2023-02-25,1595.0
2023-02-26,1642.0
2023-02-27,1634.3
2023-02-28,1605.4
2023-03-01,1665.3
2023-03-02,1648.0
2023-03-03,1569.8
2023-03-04,1566.8
2023-03-05,1564.6
2023-03-06,1565.8
2023-03-07,1561.5
2023-03-08,1532.3
2023-03-09,1437.7
2023-03-10,1431.5
2023-03-11,1484.0
2023-03-12,1591.4
2023-03-13,1679.9
2023-03-14,1704.6
2023-03-15,1656.7
2023-03-16,1676.9
2023-03-17,1794.4
2023-03-18,1764.1
2023-03-19,1785.9
2023-03-20,1738.1
2023-03-21,1806.9
2023-03-22,1738.2
2023-03-23,1817.2
2023-03-24,1751.7
2023-03-25,1744.3
2023-03-26,1775.7
2023-03-27,1716.4
2023-03-28,1773.4
2023-03-29,1793.2
2023-03-30,1794.0
2023-03-31,1822.2
2023-04-01,1821.4
2023-04-02,1796.0
2023-04-03,1811.4
2023-04-04,1871.6
2023-04-05,1909.6
2023-04-06,1873.0
2023-04-07,1865.1
2023-04-08,1850.8
2023-04-09,1859.7
2023-04-10,1911.4
2023-04-11,1891.9
2023-04-12,1919.2
2023-04-13,2014.6
2023-04-14,2101.8
2023-04-15,2092.8
2023-04-16,2120.4
2023-04-17,2075.4
2023-04-18,2104.8
2023-04-19,1934.8
2023-04-20,1942.9
2023-04-21,1848.4
2023-04-22,1874.1
2023-04-23,1862.2
2023-04-24,1841.8
2023-04-25,1866.1
2023-04-26,1866.5
2023-04-27,1909.5
2023-04-28,1892.3
2023-04-29,1909.2
2023-04-30,1868.8
2023-05-01,1830.5
2023-05-02,1870.7
2023-05-03,1905.4
2023-05-04,1878.3
2023-05-05,1997.0
2023-05-06,1900.8
2023-05-07,1873.1
2023-05-08,1849.2
2023-05-09,1847.7
2023-05-10,1842.7
2023-05-11,1795.7
2023-05-12,1808.5
2023-05-13,1796.2
2023-05-14,1800.2
2023-05-15,1816.4
2023-05-16,1824.4
2023-05-17,1822.4
2023-05-18,1800.8
2023-05-19,1812.9
2023-05-20,1820.2
2023-05-21,1805.4
2023-05-22,1817.7
2023-05-23,1854.5
2023-05-24,1800.0
2023-05-25,1806.0
2023-05-26,1828.6
2023-05-27,1831.0
2023-05-28,1909.3
2023-05-29,1893.6
2023-05-30,1901.3
2023-05-31,1874.0
2023-06-01,1862.4
2023-06-02,1907.2
2023-06-03,1892.7
2023-06-04,1890.6
2023-06-05,1810.7
2023-06-06,1884.5
2023-06-07,1832.8
2023-06-08,1846.2
2023-06-09,1840.6
2023-06-10,1752.5
2023-06-11,1753.4
2023-06-12,1742.7
2023-06-13,1739.4
2023-06-14,1651.0
2023-06-15,1665.2
2023-06-16,1717.0
2023-06-17,1727.1
2023-06-18,1720.5
2023-06-19,1736.8
2023-06-20,1792.4
2023-06-21,1889.8
2023-06-22,1872.6
2023-06-23,1893.7
2023-06-24,1876.2
2023-06-25,1899.9
2023-06-26,1859.4
2023-06-27,1890.0
2023-06-28,1827.8
2023-06-29,1852.1
2023-06-30,1933.3
2023-07-01,1924.4
2023-07-02,1937.6
2023-07-03,1956.0
2023-07-04,1936.7
2023-07-05,1910.4
2023-07-06,1847.6
2023-07-07,1870.8
2023-07-08,1865.5
2023-07-09,1863.5
2023-07-10,1880.7
2023-07-11,1878.7
2023-07-12,1871.7
2023-07-13,2004.8
2023-07-14,1938.9
2023-07-15,1931.5
2023-07-16,1923.6
2023-07-17,1911.4
2023-07-18,1897.7
2023-07-19,1888.7
2023-07-20,1891.5
2023-07-21,1892.0
2023-07-22,1866.4
2023-07-23,1889.4
2023-07-24,1849.6
2023-07-25,1857.5
2023-07-26,1872.2
2023-07-27,1861.0
2023-07-28,1874.2
2023-07-29,1880.8
2023-07-30,1861.7
2023-07-31,1856.2
2023-08-01,1872.7
2023-08-02,1839.1
2023-08-03,1834.5
2023-08-04,1827.3
2023-08-05,1835.0
2023-08-06,1827.6
2023-08-07,1827.0
2023-08-08,1855.9
2023-08-09,1854.2
2023-08-10,1850.4
2023-08-11,1847.2
2023-08-12,1849.2
2023-08-13,1839.3
2023-08-14,1843.9
2023-08-15,1827.3
2023-08-16,1805.6
2023-08-17,1683.5
2023-08-18,1661.1
2023-08-19,1669.6
2023-08-20,1685.4
2023-08-21,1667.4
2023-08-22,1634.0
2023-08-23,1679.5
2023-08-24,1660.8
2023-08-25,1653.0
2023-08-26,1646.3
2023-08-27,1657.8
2023-08-28,1652.2
2023-08-29,1729.2
2023-08-30,1705.3
2023-08-31,1645.6
2023-09-01,1628.6
2023-09-02,1637.1
2023-09-03,1635.8
2023-09-04,1629.7
2023-09-05,1634.0
2023-09-06,1632.2
2023-09-07,1647.9
2023-09-08,1636.0
2023-09-09,1635.3
2023-09-10,1616.8
2023-09-11,1551.7
2023-09-12,1593.3
2023-09-13,1608.1
2023-09-14,1627.1
2023-09-15,1641.5
2023-09-16,1635.0
2023-09-17,1623.3
2023-09-18,1637.6
2023-09-19,1643.5
2023-09-20,1622.4
2023-09-21,1583.9
2023-09-22,1593.2
2023-09-23,1594.1
2023-09-24,1581.0
2023-09-25,1588.1
2023-09-26,1593.1
2023-09-27,1597.3
2023-09-28,1653.1
2023-09-29,1667.6
2023-09-30,1671.1
2023-10-01,1732.1
2023-10-02,1663.0
2023-10-03,1657.1
2023-10-04,1647.0
2023-10-05,1611.4
2023-10-06,1646.0
2023-10-07,1635.0
2023-10-08,1633.9
2023-10-09,1580.0
2023-10-10,1567.6
2023-10-11,1566.6
2023-10-12,1539.6
2023-10-13,1552.2
2023-10-14,1555.0
2023-10-15,1557.9
2023-10-16,1600.3
2023-10-17,1565.5
2023-10-18,1563.7
2023-10-19,1567.7
2023-10-20,1604.9
2023-10-21,1629.7
2023-10-22,1664.1
2023-10-23,1766.7
2023-10-24,1785.4
2023-10-25,1787.8
2023-10-26,1804.1
2023-10-27,1780.1
2023-10-28,1776.7
2023-10-29,1796.0
2023-10-30,1809.9
2023-10-31,1815.8
2023-11-01,1847.4
2023-11-02,1801.0
2023-11-03,1832.6
2023-11-04,1857.2
2023-11-05,1894.6
2023-11-06,1901.9
2023-11-07,1886.2
2023-11-08,1889.3
2023-11-09,2121.3
2023-11-10,2079.0
2023-11-11,2054.0
2023-11-12,2046.5
2023-11-13,2053.9
2023-11-14,1979.5
2023-11-15,2060.0
2023-11-16,1962.4
2023-11-17,1962.0
2023-11-18,1963.4
2023-11-19,2012.2
2023-11-20,2023.0
2023-11-21,1934.3
2023-11-22,2064.4
2023-11-23,2062.7
2023-11-24,2082.9
2023-11-25,2084.2
2023-11-26,2062.6
2023-11-27,2027.9
2023-11-28,2049.5
2023-11-29,2029.4
2023-11-30,2053.8
2023-12-01,2088.7
2023-12-02,2165.8
2023-12-03,2194.1
2023-12-04,2243.8
2023-12-05,2293.9
2023-12-06,2233.4
2023-12-07,2358.3
2023-12-08,2359.0
2023-12-09,2340.2
2023-12-10,2352.3
2023-12-11,2224.4
2023-12-12,2201.2
2023-12-13,2260.7
2023-12-14,2315.7
2023-12-15,2220.6
2023-12-16,2227.3
2023-12-17,2194.8
2023-12-18,2218.2
2023-12-19,2177.5
2023-12-20,2202.3
2023-12-21,2240.0
2023-12-22,2326.4
2023-12-23,2309.6
2023-12-24,2264.7
2023-12-25,2272.1
2023-12-26,2231.0
2023-12-27,2380.6
2023-12-28,2345.5
2023-12-29,2299.6
2023-12-30,2292.1
2023-12-31,2280.9
2024-01-01,2352.5
2024-01-02,2356.5
2024-01-03,2210.9
2024-01-04,2269.6
2024-01-05,2269.4
2024-01-06,2241.5
2024-01-07,2222.8
2024-01-08,2332.7
2024-01-09,2345.1
2024-01-10,2584.8
2024-01-11,2619.0
2024-01-12,2522.6
2024-01-13,2578.3
2024-01-14,2471.6
2024-01-15,2510.8
2024-01-16,2587.3
2024-01-17,2528.4
2024-01-18,2467.9
2024-01-19,2490.1
2024-01-20,2470.7
2024-01-21,2455.8
2024-01-22,2310.7
2024-01-23,2241.0
2024-01-24,2233.9
2024-01-25,2217.5
2024-01-26,2267.0
2024-01-27,2268.1
2024-01-28,2256.7
2024-01-29,2318.3
2024-01-30,2343.2
2024-01-31,2281.8
2024-02-01,2303.4
2024-02-02,2308.3
2024-02-03,2296.1
2024-02-04,2288.6
2024-02-05,2299.0
2024-02-06,2372.5
2024-02-07,2424.2
2024-02-08,2420.1
2024-02-09,2487.4
2024-02-10,2501.1
2024-02-11,2507.8
2024-02-12,2659.9
2024-02-13,2641.8
2024-02-14,2777.8
2024-02-15,2825.8
2024-02-16,2803.7
2024-02-17,2786.9
2024-02-18,2881.1
2024-02-19,2945.5
2024-02-20,3015.5
2024-02-21,2968.3
2024-02-22,2968.3
2024-02-23,2921.9
2024-02-24,2992.6
2024-02-25,3112.3
2024-02-26,3178.0
2024-02-27,3244.0
2024-02-28,3386.7
2024-02-29,3341.7
2024-03-01,3435.8
2024-03-02,3424.0
2024-03-03,3489.4
2024-03-04,3633.6
2024-03-05,3559.6
2024-03-06,3822.1
2024-03-07,3875.7
2024-03-08,3892.9
2024-03-09,3913.7
2024-03-10,3882.0
2024-03-11,4066.5
2024-03-12,3980.5
2024-03-13,4007.9
2024-03-14,3881.2
2024-03-15,3742.8
2024-03-16,3520.8
2024-03-17,3642.4
2024-03-18,3520.3
2024-03-19,3157.1
2024-03-20,3514.9
2024-03-21,3492.0
2024-03-22,3337.1
2024-03-23,3333.8
2024-03-24,3453.9
2024-03-25,3591.6
2024-03-26,3587.3
2024-03-27,3498.8
2024-03-28,3561.1
2024-03-29,3511.6
2024-03-30,3507.6
2024-03-31,3645.6
2024-04-01,3505.6
2024-04-02,3279.0
2024-04-03,3312.3
2024-04-04,3329.3
2024-04-05,3319.4
2024-04-06,3352.5
2024-04-07,3454.1
2024-04-08,3693.8
2024-04-09,3505.6
2024-04-10,3545.6
2024-04-11,3502.8
2024-04-12,3240.2
2024-04-13,3013.1
2024-04-14,3159.4
2024-04-15,3103.1
2024-04-16,3085.2
2024-04-17,2985.4
2024-04-18,3066.2
2024-04-19,3057.9
2024-04-20,3157.8
2024-04-21,3148.3
2024-04-22,3201.5
2024-04-23,3220.1
2024-04-24,3139.5
2024-04-25,3155.2
2024-04-26,3130.5
2024-04-27,3253.1
2024-04-28,3263.0
2024-04-29,3214.9
2024-04-30,3011.6
2024-05-01,2969.7
2024-05-02,2986.1
2024-05-03,3104.2
2024-05-04,3117.5
2024-05-05,3137.0
2024-05-06,3062.7
2024-05-07,3006.3
2024-05-08,2973.6
2024-05-09,3036.0
2024-05-10,2909.4
2024-05-11,2911.9
2024-05-12,2928.0
2024-05-13,2950.3
2024-05-14,2880.7
2024-05-15,3035.1
2024-05-16,2945.5
2024-05-17,3093.5
2024-05-18,3123.4
2024-05-19,3070.9
2024-05-20,3662.1
2024-05-21,3790.6
2024-05-22,3736.4
2024-05-23,3781.9
2024-05-24,3727.2
2024-05-25,3749.3
2024-05-26,3824.6
2024-05-27,3890.9
2024-05-28,3840.6
2024-05-29,3762.2
2024-05-30,3747.0
2024-05-31,3758.6
2024-06-01,3813.2
2024-06-02,3778.7
2024-06-03,3766.3
2024-06-04,3810.8
2024-06-05,3864.8
2024-06-06,3812.5
2024-06-07,3676.8
2024-06-08,3680.6
2024-06-09,3706.0
2024-06-10,3666.2
2024-06-11,3497.4
2024-06-12,3558.7
2024-06-13,3468.3
2024-06-14,3480.4
2024-06-15,3567.0
2024-06-16,3622.2
2024-06-17,3510.1
2024-06-18,3483.2
2024-06-19,3559.3
2024-06-20,3511.0
2024-06-21,3517.1
2024-06-22,3494.2
2024-06-23,3418.7
2024-06-24,3350.3
2024-06-25,3394.1
2024-06-26,3369.2
2024-06-27,3445.8
2024-06-28,3373.8
2024-06-29,3373.3
